time,open,high,low,close,volume,session,news_flag
2025-01-21T20:00:00Z,1.0420700000,1.0434800000,1.0415100000,1.0427200000,6585,OTHER,false
2025-01-22T00:00:00Z,1.0425800000,1.0432200000,1.0391700000,1.0409000000,7287,OTHER,false
2025-01-22T04:00:00Z,1.0409000000,1.0420700000,1.0405500000,1.0415100000,4472,OTHER,false
2025-01-22T08:00:00Z,1.0415100000,1.0446800000,1.0399200000,1.0446100000,13058,LONDON,false
2025-01-22T12:00:00Z,1.0446000000,1.0456800000,1.0421700000,1.0431000000,12085,OTHER,false
2025-01-22T16:00:00Z,1.0430800000,1.0431300000,1.0411400000,1.0416400000,13958,OTHER,false
2025-01-22T20:00:00Z,1.0416400000,1.0422400000,1.0406100000,1.0408300000,5710,OTHER,false
2025-01-23T00:00:00Z,1.0400800000,1.0415300000,1.0400800000,1.0402900000,4454,OTHER,false
2025-01-23T04:00:00Z,1.0402900000,1.0412100000,1.0396200000,1.0404700000,5106,OTHER,false
2025-01-23T08:00:00Z,1.0404700000,1.0414200000,1.0389400000,1.0411000000,10993,LONDON,false
2025-01-23T12:00:00Z,1.0411000000,1.0419700000,1.0393500000,1.0409900000,12193,OTHER,false
2025-01-23T16:00:00Z,1.0410100000,1.0437500000,1.0371300000,1.0434800000,18381,OTHER,false
2025-01-23T20:00:00Z,1.0434800000,1.0436400000,1.0412100000,1.0413200000,7354,OTHER,false
2025-01-24T00:00:00Z,1.0410700000,1.0422500000,1.0410700000,1.0415200000,4756,OTHER,false
2025-01-24T04:00:00Z,1.0415200000,1.0453300000,1.0415200000,1.0450600000,10925,OTHER,false
2025-01-24T08:00:00Z,1.0450800000,1.0514500000,1.0446700000,1.0493800000,17650,LONDON,false
2025-01-24T12:00:00Z,1.0493800000,1.0497300000,1.0463100000,1.0468000000,11355,OTHER,false
2025-01-24T16:00:00Z,1.0468000000,1.0520900000,1.0466600000,1.0510500000,16649,OTHER,false
2025-01-24T20:00:00Z,1.0510500000,1.0511200000,1.0487600000,1.0493700000,5861,OTHER,false
2025-01-27T00:00:00Z,1.0475800000,1.0484600000,1.0460600000,1.0462200000,7162,OTHER,false
2025-01-27T04:00:00Z,1.0462200000,1.0476800000,1.0455200000,1.0462200000,7789,OTHER,false
2025-01-27T08:00:00Z,1.0462200000,1.0493100000,1.0453200000,1.0488200000,14945,LONDON,false
2025-01-27T12:00:00Z,1.0488200000,1.0532500000,1.0488200000,1.0519200000,18054,OTHER,false
2025-01-27T16:00:00Z,1.0519300000,1.0523800000,1.0484300000,1.0488200000,16886,OTHER,false
2025-01-27T20:00:00Z,1.0488000000,1.0493600000,1.0478500000,1.0490900000,8474,OTHER,false
2025-01-28T00:00:00Z,1.0485600000,1.0492500000,1.0427900000,1.0437100000,11221,OTHER,false
2025-01-28T04:00:00Z,1.0436500000,1.0441000000,1.0423900000,1.0435800000,8555,OTHER,false
2025-01-28T08:00:00Z,1.0435700000,1.0443700000,1.0418600000,1.0434600000,13098,LONDON,false
2025-01-28T12:00:00Z,1.0434500000,1.0436700000,1.0413100000,1.0424400000,12903,OTHER,false
2025-01-28T16:00:00Z,1.0424300000,1.0440000000,1.0420300000,1.0427300000,14867,OTHER,false
2025-01-28T20:00:00Z,1.0427500000,1.0437700000,1.0422100000,1.0429900000,7514,OTHER,false
2025-01-29T00:00:00Z,1.0420300000,1.0433800000,1.0420300000,1.0426700000,4324,OTHER,false
2025-01-29T04:00:00Z,1.0426600000,1.0442000000,1.0425200000,1.0439700000,5785,OTHER,false
2025-01-29T08:00:00Z,1.0440400000,1.0443000000,1.0401400000,1.0403200000,11634,LONDON,false
2025-01-29T12:00:00Z,1.0403100000,1.0407900000,1.0381700000,1.0386900000,13326,OTHER,false
2025-01-29T16:00:00Z,1.0387000000,1.0428000000,1.0385700000,1.0420600000,16568,OTHER,false
2025-01-29T20:00:00Z,1.0420600000,1.0428100000,1.0387500000,1.0419600000,16546,OTHER,false
2025-01-30T00:00:00Z,1.0417900000,1.0428300000,1.0416000000,1.0419500000,5247,OTHER,false
2025-01-30T04:00:00Z,1.0419500000,1.0427000000,1.0416900000,1.0421400000,5987,OTHER,false
2025-01-30T08:00:00Z,1.0421400000,1.0428400000,1.0401500000,1.0406900000,11495,LONDON,false
2025-01-30T12:00:00Z,1.0407000000,1.0459200000,1.0389700000,1.0456500000,14981,OTHER,false
2025-01-30T16:00:00Z,1.0456300000,1.0467100000,1.0408900000,1.0416300000,17733,OTHER,false
2025-01-30T20:00:00Z,1.0416400000,1.0431700000,1.0385500000,1.0391200000,10921,OTHER,false
2025-01-31T00:00:00Z,1.0377200000,1.0401900000,1.0376600000,1.0388000000,6248,OTHER,false
